순위,선수명,팀명,포지션,경기수,수비이닝,수비승리기여도,평균대비수비득점기여
1,박찬호,KIA,유격수,90,767.0,1.18,12.69
2,김태군,KIA,포수,70,452.1,0.891,9.59
3,김호령,KIA,중견수,40,106.2,0.46,4.95
4,김도영,KIA,3루수,97,801.2,0.368,3.96
5,최원준,KIA,중견수,72,487.1,0.315,3.39
6,한준수,KIA,포수,73,435.1,0.257,2.77
7,이우성,KIA,좌익수,2,6.0,0.211,2.27
8,박민,KIA,유격수,10,40.0,0.197,2.12
9,박정우,KIA,중견수,28,56.2,0.167,1.8
10,서건창,KIA,2루수,30,144.0,0.156,1.68
11,변우혁,KIA,3루수,7,35.0,0.152,1.64
12,홍종표,KIA,2루수,41,113.2,0.076,0.81
13,이창진,KIA,중견수,1,5.0,0.05,0.54
14,소크라테스,KIA,중견수,34,240.0,0.04,0.43
15,박정우,KIA,좌익수,4,3.2,0.012,0.13
16,박정우,KIA,우익수,1,9.0,-0.012,-0.13
17,김선빈,KIA,3루수,1,3.0,-0.024,-0.26
18,소크라테스,KIA,우익수,4,11.0,-0.034,-0.37
19,고종욱,KIA,좌익수,7,19.0,-0.044,-0.47
19,황대인,KIA,1루수,2,10.0,-0.044,-0.48
21,홍종표,KIA,유격수,13,74.0,-0.066,-0.71
22,김규성,KIA,유격수,5,11.2,-0.085,-0.91
23,김규성,KIA,3루수,1,5.0,-0.111,-1.19
24,한승택,KIA,포수,3,8.0,-0.145,-1.56
25,박민,KIA,2루수,4,28.0,-0.147,-1.58
26,김선빈,KIA,2루수,79,610.0,-0.148,-1.6
27,이우성,KIA,우익수,16,105.0,-0.151,-1.63
28,변우혁,KIA,1루수,25,156.0,-0.209,-2.25
29,이창진,KIA,좌익수,38,199.0,-0.219,-2.36
30,이창진,KIA,우익수,31,156.0,-0.26,-2.8
31,홍종표,KIA,3루수,12,47.0,-0.27,-2.91
32,최원준,KIA,우익수,66,262.1,-0.351,-3.77
33,나성범,KIA,우익수,46,352.1,-0.406,-4.36
34,최형우,KIA,좌익수,13,92.0,-0.421,-4.53
35,서건창,KIA,1루수,40,221.2,-0.509,-5.48
36,이우성,KIA,1루수,64,507.0,-1.139,-12.25
37,소크라테스,KIA,좌익수,84,576.0,-1.261,-13.57
48,최지민,KIA,투수,45,37.2,nan,nan
48,김선빈,KIA,1루수,1,1.0,nan,nan
48,박민,KIA,3루수,3,4.0,nan,nan
48,김선빈,KIA,유격수,2,3.0,nan,nan
48,황동하,KIA,투수,17,66.2,nan,nan
48,이형범,KIA,투수,12,12.1,nan,nan
48,전상현,KIA,투수,45,43.2,nan,nan
48,정해영,KIA,투수,32,32.0,nan,nan
48,김승현,KIA,투수,8,9.1,nan,nan
48,곽도규,KIA,투수,45,36.2,nan,nan
