순위,선수명,팀명,포지션,경기수,수비이닝,수비승리기여도,평균대비수비득점기여
1,강승호,doosan,2루수,106,842.0,1.447,15.82
2,박준영,doosan,유격수,56,425.2,0.951,10.4
3,김기연,doosan,포수,67,466.0,0.896,9.8
4,조수행,doosan,좌익수,70,491.1,0.502,5.49
5,전민재,doosan,유격수,52,333.0,0.486,5.31
6,조수행,doosan,우익수,24,135.1,0.42,4.59
7,정수빈,doosan,중견수,111,921.2,0.385,4.21
8,허경민,doosan,3루수,94,754.0,0.333,3.64
9,양의지,doosan,포수,66,525.1,0.31,3.39
10,이유찬,doosan,2루수,33,117.2,0.294,3.21
11,이유찬,doosan,유격수,14,71.0,0.288,3.15
12,이유찬,doosan,3루수,23,149.0,0.269,2.94
13,김대한,doosan,우익수,27,116.0,0.24,2.62
14,전민재,doosan,3루수,30,107.0,0.211,2.3
15,제러드,doosan,좌익수,3,24.1,0.091,1.0
16,강승호,doosan,1루수,31,134.2,0.09,0.99
17,양찬열,doosan,우익수,6,25.0,0.084,0.92
18,안승한,doosan,포수,2,9.1,0.041,0.45
19,이유찬,doosan,우익수,2,10.0,0.024,0.27
20,서예일,doosan,유격수,3,5.0,0.016,0.17
21,장승현,doosan,포수,9,58.0,0.014,0.15
22,장규빈,doosan,포수,2,6.0,0.01,0.11
23,서예일,doosan,3루수,11,36.0,0.005,0.06
23,이유찬,doosan,중견수,2,3.0,0.005,0.06
25,김태근,doosan,우익수,9,17.2,0.003,0.04
26,권휘,doosan,투수,7,8.2,0.0,0.0
26,전다민,doosan,우익수,1,3.0,0.0,0.0
28,홍성호,doosan,좌익수,1,2.0,-0.001,-0.01
28,양찬열,doosan,좌익수,2,5.0,-0.001,-0.01
30,홍성호,doosan,1루수,3,5.0,-0.002,-0.03
31,홍성호,doosan,우익수,2,4.0,-0.003,-0.03
32,전다민,doosan,좌익수,7,38.2,-0.029,-0.32
33,박준영,doosan,3루수,6,16.0,-0.03,-0.33
34,박민준,doosan,포수,3,4.0,-0.033,-0.36
35,김대한,doosan,중견수,5,10.0,-0.046,-0.5
36,전다민,doosan,중견수,2,3.0,-0.049,-0.53
37,김인태,doosan,우익수,1,6.0,-0.058,-0.63
38,김태근,doosan,좌익수,14,50.2,-0.06,-0.65
39,윤준호,doosan,포수,3,9.0,-0.086,-0.94
40,박계범,doosan,2루수,13,24.0,-0.113,-1.24
41,박계범,doosan,유격수,3,19.0,-0.123,-1.34
42,김인태,doosan,좌익수,7,38.0,-0.133,-1.45
43,김태근,doosan,중견수,7,21.0,-0.145,-1.58
44,제러드,doosan,1루수,1,4.0,-0.148,-1.62
45,전민재,doosan,2루수,14,93.0,-0.159,-1.74
46,김대한,doosan,좌익수,19,80.0,-0.224,-2.45
47,조수행,doosan,중견수,21,119.0,-0.232,-2.54
48,박계범,doosan,3루수,10,15.2,-0.288,-3.15
49,양석환,doosan,1루수,110,931.0,-0.306,-3.35
50,김재환,doosan,좌익수,36,260.1,-0.37,-4.04
51,제러드,doosan,우익수,13,106.0,-0.396,-4.33
52,라모스,doosan,우익수,79,654.2,-0.576,-6.3
53,김재호,doosan,유격수,38,224.0,-0.721,-7.88
54,이유찬,doosan,좌익수,14,87.1,-0.724,-7.91
73,박정수,doosan,투수,28,29.1,nan,nan
73,이영하,doosan,투수,44,48.1,nan,nan
73,김동주,doosan,투수,14,50.0,nan,nan
73,박치국,doosan,투수,42,37.2,nan,nan
73,김강률,doosan,투수,41,34.0,nan,nan
73,전민재,doosan,1루수,1,1.0,nan,nan
73,이병헌,doosan,투수,64,55.1,nan,nan
73,정철원,doosan,투수,25,23.1,nan,nan
73,최승용,doosan,투수,7,8.2,nan,nan
73,홍건희,doosan,투수,49,48.0,nan,nan
73,김명신,doosan,투수,32,31.2,nan,nan
73,최지강,doosan,투수,48,44.2,nan,nan
73,김민규,doosan,투수,9,14.1,nan,nan
73,김호준,doosan,투수,15,13.1,nan,nan
73,이교훈,doosan,투수,30,31.1,nan,nan
73,오명진,doosan,2루수,1,1.0,nan,nan
73,김민혁,doosan,1루수,1,1.0,nan,nan
73,박계범,doosan,1루수,1,1.0,nan,nan
