순위,선수명,팀명,타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,(1.8x출루율+장타율)/4
1,제러드,두산,0.467,11,4,11,0.36,2,0.90,4.16,0.511,18.4,0.49
2,전다민,두산,0.333,1,4,1,4.00,0,0.86,4.63,0.056,4.3,0.322
2,홍성호,두산,0.333,2,1,2,0.50,0,0.20,3.54,0.167,2.2,0.298
4,허경민,두산,0.330,31,105,120,0.88,4,1.36,3.73,0.125,65.2,0.293
5,양의지,두산,0.324,28,79,126,0.63,12,0.65,3.73,0.162,62.9,0.292
6,김기연,두산,0.314,14,44,56,0.79,2,0.50,3.76,0.115,29.4,0.274
7,이유찬,두산,0.309,10,31,41,0.76,1,0.53,3.88,0.105,23.6,0.276
8,라모스,두산,0.305,32,75,87,0.86,6,0.45,3.72,0.177,52.9,0.283
9,김재호,두산,0.299,5,16,28,0.57,2,1.00,3.87,0.065,11.1,0.266
10,강승호,두산,0.292,51,74,105,0.70,8,0.22,3.81,0.206,70.0,0.278
11,서예일,두산,0.286,0,3,4,0.75,0,0.00,4.29,0.000,1.1,0.2
12,정수빈,두산,0.281,21,128,113,1.13,2,1.02,4.06,0.075,61.6,0.255
13,전민재,두산,0.276,8,53,49,1.08,1,0.27,3.59,0.065,20.9,0.23
14,조수행,두산,0.265,5,102,51,2.00,0,0.57,3.56,0.027,36.3,0.221
15,김재환,두산,0.261,38,54,90,0.60,5,0.37,4.15,0.209,62.9,0.275
16,양석환,두산,0.259,49,74,137,0.54,9,0.41,4.07,0.241,67.5,0.274
17,윤준호,두산,0.250,0,1,1,1.00,0,0.00,4.50,0.000,0.2,0.175
17,장규빈,두산,0.250,0,2,0,-,0,0.00,4.75,0.000,0.2,0.175
19,박준영,두산,0.233,17,32,51,0.63,1,0.40,4.37,0.188,25.2,0.25
20,김민혁,두산,0.200,1,0,1,0.00,0,1.00,5.25,0.600,2.1,0.425
20,박계범,두산,0.200,1,3,2,1.50,0,0.71,4.70,0.067,1.7,0.247
20,안승한,두산,0.200,0,1,2,0.50,0,0.00,3.80,0.000,0.1,0.14
20,장승현,두산,0.200,2,8,3,2.67,0,0.40,3.70,0.100,1.4,0.198
24,김인태,두산,0.174,1,9,4,2.25,0,0.29,3.38,0.130,1.9,0.18
25,양찬열,두산,0.167,0,3,2,1.50,1,-,4.90,0.000,1.4,0.267
26,김대한,두산,0.139,2,15,24,0.63,0,0.32,3.90,0.056,4.1,0.156
27,김태근,두산,0.095,0,4,5,0.80,0,0.00,4.00,0.000,-0.1,0.117
28,권휘,두산,0.000,0,0,0,-,0,0.00,5.00,0.000,-0.1,0.0
28,김강률,두산,-,0,0,0,-,0,-,-,-,0.0,0.0
28,김동주,두산,-,0,0,0,-,0,-,-,-,0.0,0.0
28,김명신,두산,-,0,0,0,-,0,-,-,-,0.0,0.0
28,김민규,두산,-,0,0,0,-,0,-,-,-,0.0,0.0
28,김호준,두산,-,0,0,0,-,0,-,-,-,0.0,0.0
28,박민준,두산,0.000,0,1,1,1.00,0,0.00,3.00,0.000,-0.3,0.0
28,박정수,두산,-,0,0,0,-,0,-,-,-,0.0,0.0
28,박치국,두산,-,0,0,0,-,0,-,-,-,0.0,0.0
28,오명진,두산,0.000,0,0,0,-,0,1.00,4.50,0.000,0.2,0.225
28,이교훈,두산,-,0,0,0,-,0,-,-,-,0.0,0.0
28,이병헌,두산,-,0,0,0,-,0,-,-,-,0.0,0.0
28,이영하,두산,-,0,0,0,-,0,-,-,-,0.0,0.0
28,정철원,두산,-,0,0,0,-,0,-,-,-,0.0,0.0
28,최승용,두산,-,0,0,0,-,0,-,-,-,0.0,0.0
28,최지강,두산,-,0,0,0,-,0,-,-,-,0.0,0.0
28,홍건희,두산,-,0,0,0,-,0,-,-,-,0.0,0.0
