순위,선수명,팀명,타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,(1.8x출루율+장타율)/4
1,송성문,키움,0.344,39,109,112,0.97,9,0.83,3.88,0.173,88.9,0.314
2,김혜성,키움,0.332,37,108,124,0.87,8,0.87,3.83,0.155,76.8,0.297
3,도슨,키움,0.330,44,100,104,0.96,9,0.72,3.66,0.178,69.8,0.307
4,이용규,키움,0.306,8,53,42,1.26,1,0.94,3.95,0.066,31.8,0.286
5,변상권,키움,0.280,8,41,37,1.11,2,0.20,3.76,0.104,19.0,0.238
6,이주형,키움,0.272,27,79,93,0.85,4,0.45,3.84,0.140,54.6,0.265
7,김건희,키움,0.263,13,41,29,1.41,0,0.16,3.87,0.138,18.9,0.234
8,고영우,키움,0.262,11,45,62,0.73,4,0.40,3.94,0.058,25.0,0.229
9,원성준,키움,0.260,6,14,14,1.00,1,0.19,4.29,0.137,9.1,0.236
10,김재현,키움,0.253,10,77,62,1.24,0,0.22,3.46,0.040,22.8,0.21
11,임병욱,키움,0.244,6,13,20,0.65,0,0.13,3.79,0.146,9.2,0.222
12,최주환,키움,0.243,27,84,133,0.63,7,0.50,4.13,0.124,45.4,0.234
13,김태진,키움,0.224,6,42,50,0.84,0,0.26,3.32,0.049,8.9,0.181
14,이원석,키움,0.220,4,19,36,0.53,2,0.78,3.86,0.044,9.8,0.215
15,박수종,키움,0.218,3,25,29,0.86,0,0.86,3.77,0.038,6.2,0.195
16,이형종,키움,0.213,7,21,28,0.75,2,0.72,3.91,0.160,13.8,0.248
16,장재영,키움,0.213,3,8,3,2.67,0,0.31,4.04,0.106,5.5,0.238
18,김동헌,키움,0.200,0,2,2,1.00,0,-,2.86,0.000,0.8,0.243
18,주성원,키움,0.200,2,14,12,1.17,0,0.33,4.16,0.073,3.9,0.194
20,이재상,키움,0.193,2,17,17,1.00,0,0.06,3.68,0.048,4.3,0.164
21,김시앙,키움,0.143,0,3,2,1.50,0,0.00,2.43,0.000,0.0,0.1
22,김주형,키움,0.125,0,5,1,5.00,0,0.13,3.90,0.000,0.8,0.166
22,박성빈,키움,0.125,0,3,2,1.50,0,0.50,2.78,0.000,0.2,0.131
24,김웅빈,키움,0.103,0,4,8,0.50,0,0.21,4.65,0.000,0.1,0.121
25,임지열,키움,0.102,1,13,16,0.81,0,0.44,4.25,0.061,1.4,0.136
26,이승원,키움,0.094,1,8,10,0.80,0,0.09,3.54,0.031,-1.3,0.086
27,박주홍,키움,0.071,1,7,8,0.88,0,0.45,4.36,0.036,0.7,0.122
28,김병휘,키움,0.000,0,0,2,0.00,0,1.00,4.75,0.000,0.1,0.113
28,김선기,키움,-,0,0,0,-,0,-,-,-,0.0,0.0
28,김수환,키움,0.000,0,2,0,-,0,0.00,5.67,0.000,-0.3,0.0
28,김연주,키움,-,0,0,0,-,0,-,-,-,0.0,0.0
28,김윤하,키움,-,0,0,0,-,0,-,-,-,0.0,0.0
28,김재웅,키움,-,0,0,0,-,0,-,-,-,0.0,0.0
28,문성현,키움,-,0,0,0,-,0,-,-,-,0.0,0.0
28,박준형,키움,0.000,0,1,1,1.00,0,0.00,3.20,0.000,-0.5,0.0
28,송지후,키움,0.000,0,1,0,-,0,-,1.00,0.000,-0.1,0.0
28,신준우,키움,-,0,0,0,-,0,-,-,-,0.0,0.0
28,양지율,키움,-,0,0,0,-,0,-,-,-,0.0,0.0
28,주승우,키움,-,0,0,0,-,0,-,-,-,0.0,0.0
