순위,선수명,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의4구,사구,삼진,병살타,장타율,출루율,출루율+장타율,멀티히트,득점권타율,대타타율
1,송성문,키움,0.351,111,460,402,62,141,21,3,15,213,84,0,8,48,1,2,54,4,0.530,0.415,0.945,39,0.388,0.333
2,김혜성,키움,0.335,98,438,391,69,131,21,4,11,193,66,0,5,38,2,4,43,6,0.494,0.395,0.889,37,0.418,0.0
3,도슨,키움,0.330,95,429,382,69,126,31,2,11,194,57,0,2,39,0,6,54,10,0.508,0.399,0.907,38,0.333,0.5
4,이용규,키움,0.306,60,227,183,27,56,5,2,1,68,12,3,1,31,0,9,33,4,0.372,0.429,0.801,12,0.182,0.5
5,원성준,키움,0.300,24,67,60,7,18,4,0,2,28,8,1,1,5,0,0,24,0,0.467,0.348,0.815,5,0.286,0.286
6,변상권,키움,0.284,52,158,148,11,42,2,1,4,58,15,0,1,8,0,1,36,4,0.392,0.323,0.715,14,0.176,0.214
7,이주형,키움,0.276,84,390,340,67,94,13,3,10,143,46,0,1,39,1,10,86,4,0.421,0.367,0.788,25,0.267,0.0
8,고영우,키움,0.268,82,252,220,20,59,9,2,0,72,29,4,3,25,0,0,59,5,0.327,0.339,0.666,13,0.333,0.375
9,김건희,키움,0.256,54,167,156,18,40,7,0,4,59,22,0,2,9,0,0,53,5,0.378,0.293,0.671,9,0.293,0.3
9,임병욱,키움,0.256,34,83,78,13,20,3,0,3,32,10,0,1,4,0,0,27,1,0.410,0.289,0.699,3,0.368,0.4
11,김재현,키움,0.251,90,275,243,24,61,10,0,0,71,25,9,4,11,0,8,50,6,0.292,0.301,0.593,12,0.242,0.0
12,최주환,키움,0.240,100,412,363,36,87,15,0,10,132,59,0,7,37,2,5,72,11,0.364,0.313,0.677,24,0.259,0.0
13,김태진,키움,0.228,59,145,136,19,31,5,1,0,38,7,4,0,5,1,0,19,0,0.279,0.255,0.534,7,0.235,0.286
14,이원석,키움,0.220,39,109,91,5,20,4,0,0,24,8,0,2,14,0,2,18,2,0.264,0.330,0.594,5,0.185,0.25
15,이형종,키움,0.213,32,114,94,19,20,3,0,4,35,17,1,0,18,1,1,25,1,0.372,0.345,0.717,3,0.375,0.333
15,장재영,키움,0.213,17,57,47,7,10,2,0,1,15,4,0,0,8,0,2,26,2,0.319,0.351,0.670,2,0.273,0.0
17,박수종,키움,0.208,52,82,72,15,15,2,0,0,17,3,2,0,6,0,2,7,1,0.236,0.288,0.524,4,0.158,0.0
18,주성원,키움,0.204,26,61,54,7,11,1,0,1,15,5,1,0,6,0,0,17,2,0.278,0.283,0.561,1,0.2,0.143
19,김동헌,키움,0.200,2,7,5,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0.200,0.429,0.629,0,1.0,0.0
20,이재상,키움,0.193,35,88,83,7,16,1,0,1,20,5,1,0,2,0,2,33,0,0.241,0.230,0.471,4,0.136,0.0
21,김시앙,키움,0.143,6,7,7,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0.143,0.143,0.286,0,0.0,0.0
22,김주형,키움,0.125,19,21,16,0,2,0,0,0,2,1,1,0,1,0,3,8,0,0.125,0.300,0.425,0,0.5,0.0
22,박성빈,키움,0.125,6,9,8,0,1,0,0,0,1,0,0,0,1,0,0,2,0,0.125,0.222,0.347,0,0.0,0.0
24,김웅빈,키움,0.103,11,34,29,2,3,0,0,0,3,2,1,0,3,0,1,14,1,0.103,0.212,0.315,0,0.143,0.0
25,임지열,키움,0.102,22,57,49,4,5,0,0,1,8,5,0,1,7,0,0,16,2,0.163,0.211,0.374,1,0.0,0.0
26,이승원,키움,0.100,14,33,30,1,3,1,0,0,4,0,2,0,1,0,0,10,2,0.133,0.129,0.262,0,0.0,0.0
27,박주홍,키움,0.077,11,31,26,2,2,1,0,0,3,0,0,0,5,0,0,9,0,0.115,0.226,0.341,0,0.0,0.0
28,김병휘,키움,-,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
28,김선기,키움,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
28,김수환,키움,0.000,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.0,0.0
28,김연주,키움,-,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
28,김윤하,키움,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
28,김재웅,키움,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
28,문성현,키움,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
28,박준형,키움,0.000,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.000,0.000,0.000,0,0.0,0.0
28,송지후,키움,0.000,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0.0,0.0
28,신준우,키움,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
28,양지율,키움,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
28,주승우,키움,-,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
