순위,선수명,팀명,타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,(1.8x출루율+장타율)/4
1,송성문,키움,0.340,52,136,138,0.99,11,0.78,3.88,0.178,111.4,0.314
2,도슨,키움,0.330,44,100,104,0.96,9,0.72,3.66,0.178,69.8,0.307
3,김혜성,키움,0.326,41,132,156,0.85,9,0.76,3.82,0.132,90.9,0.287
4,이용규,키움,0.306,8,53,42,1.26,1,0.94,3.95,0.066,31.8,0.286
5,이주형,키움,0.266,35,111,118,0.94,5,0.41,3.79,0.135,70.1,0.259
6,최주환,키움,0.257,37,108,167,0.65,7,0.51,4.08,0.133,63.3,0.244
7,김건희,키움,0.257,24,66,50,1.32,2,0.22,3.86,0.161,32.2,0.24
8,고영우,키움,0.256,14,52,69,0.75,4,0.39,4.01,0.063,27.9,0.228
9,박수종,키움,0.256,6,42,37,1.14,0,0.76,3.75,0.054,13.7,0.227
10,변상권,키움,0.251,9,64,50,1.28,2,0.22,3.79,0.091,21.2,0.216
11,원성준,키움,0.250,7,21,29,0.72,1,0.28,4.22,0.098,12.9,0.225
12,김재현,키움,0.243,11,88,71,1.24,0,0.22,3.43,0.038,24.2,0.204
13,임병욱,키움,0.241,6,14,21,0.67,0,0.13,3.74,0.138,9.3,0.217
14,김태진,키움,0.222,9,56,65,0.86,0,0.26,3.56,0.063,13.0,0.184
14,박성빈,키움,0.222,1,3,2,1.50,0,0.50,2.91,0.111,1.3,0.247
16,이원석,키움,0.220,4,19,36,0.53,2,0.78,3.86,0.044,9.8,0.215
17,이형종,키움,0.216,7,22,31,0.71,3,0.81,3.94,0.147,15.6,0.253
18,김동헌,키움,0.200,0,2,2,1.00,0,-,2.86,0.000,0.8,0.243
18,주성원,키움,0.200,2,14,12,1.17,0,0.33,4.16,0.073,3.9,0.194
20,이재상,키움,0.190,2,17,18,0.94,0,0.06,3.66,0.048,4.2,0.162
21,김병휘,키움,0.169,4,7,16,0.44,0,0.23,3.89,0.102,5.8,0.203
22,장재영,키움,0.168,7,16,19,0.84,0,0.27,4.09,0.126,11.1,0.203
23,김주형,키움,0.150,0,7,1,7.00,0,0.11,3.76,0.000,1.0,0.169
24,김시앙,키움,0.143,0,3,2,1.50,0,0.00,2.43,0.000,0.0,0.1
25,김웅빈,키움,0.125,0,5,8,0.63,0,0.27,4.61,0.000,0.7,0.141
26,이승원,키움,0.108,1,8,12,0.67,0,0.15,3.56,0.027,-0.8,0.103
27,박주홍,키움,0.102,2,15,12,1.25,0,0.59,4.44,0.041,2.2,0.15
27,임지열,키움,0.102,1,13,16,0.81,0,0.44,4.25,0.061,1.4,0.136
29,김동욱,키움,-,0,0,0,-,0,-,-,-,0.0,0.0
29,김선기,키움,-,0,0,0,-,0,-,-,-,0.0,0.0
29,김수환,키움,0.000,0,2,0,-,0,0.00,5.67,0.000,-0.3,0.0
29,김연주,키움,-,0,0,0,-,0,-,-,-,0.0,0.0
29,김윤하,키움,-,0,0,0,-,0,-,-,-,0.0,0.0
29,김재웅,키움,-,0,0,0,-,0,-,-,-,0.0,0.0
29,문성현,키움,-,0,0,0,-,0,-,-,-,0.0,0.0
29,박범준,키움,-,0,0,0,-,0,-,-,-,0.0,0.0
29,박준형,키움,0.000,0,1,1,1.00,0,0.00,3.20,0.000,-0.5,0.0
29,송지후,키움,0.000,0,1,0,-,0,-,1.00,0.000,-0.1,0.0
29,신준우,키움,-,0,0,0,-,0,-,-,-,0.0,0.0
29,심휘윤,키움,-,0,0,0,-,0,-,-,-,0.0,0.0
29,양지율,키움,-,0,0,0,-,0,-,-,-,0.0,0.0
29,오석주,키움,-,0,0,0,-,0,-,-,-,0.0,0.0
29,원종현,키움,-,0,0,0,-,0,-,-,-,0.0,0.0
29,윤정현,키움,-,0,0,0,-,0,-,-,-,0.0,0.0
29,주승우,키움,-,0,0,0,-,0,-,-,-,0.0,0.0
