순위,선수명,팀명,타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,(1.8x출루율+장타율)/4
1,송성문,키움,0.342,35,101,108,0.94,9,0.87,3.85,0.171,81.3,0.311
2,김혜성,키움,0.337,35,97,117,0.83,8,0.95,3.88,0.160,73.1,0.303
3,도슨,키움,0.330,44,100,104,0.96,9,0.72,3.66,0.178,69.8,0.307
4,이용규,키움,0.306,8,53,42,1.26,1,0.94,3.95,0.066,31.8,0.286
5,원성준,키움,0.291,6,10,7,1.43,1,0.22,4.39,0.182,9.4,0.273
6,이주형,키움,0.289,26,68,79,0.86,4,0.47,3.86,0.152,54.9,0.282
7,김건희,키움,0.279,11,31,23,1.35,0,0.18,3.94,0.136,17.6,0.247
8,고영우,키움,0.272,11,42,60,0.70,4,0.43,3.93,0.061,25.2,0.237
9,변상권,키움,0.267,5,35,33,1.06,1,0.25,3.90,0.081,14.0,0.227
10,임병욱,키움,0.257,6,13,18,0.72,0,0.16,3.81,0.162,9.4,0.236
11,김재현,키움,0.250,10,76,58,1.31,0,0.22,3.49,0.042,21.5,0.208
12,최주환,키움,0.238,23,79,128,0.62,5,0.49,4.11,0.116,40.1,0.227
13,김태진,키움,0.227,6,38,46,0.83,0,0.28,3.30,0.053,9.1,0.185
14,이원석,키움,0.220,4,19,36,0.53,2,0.78,3.86,0.044,9.8,0.215
15,이형종,키움,0.213,7,21,28,0.75,2,0.72,3.91,0.160,13.8,0.248
15,장재영,키움,0.213,3,8,3,2.67,0,0.31,4.04,0.106,5.5,0.238
17,주성원,키움,0.208,2,14,9,1.56,0,0.33,4.17,0.083,3.6,0.2
18,김동헌,키움,0.200,0,2,2,1.00,0,-,2.86,0.000,0.8,0.243
19,이재상,키움,0.193,2,17,17,1.00,0,0.06,3.68,0.048,4.3,0.164
20,박수종,키움,0.191,1,21,27,0.78,0,0.86,3.74,0.015,4.3,0.176
21,김시앙,키움,0.143,0,3,2,1.50,0,0.00,2.43,0.000,0.0,0.1
22,김주형,키움,0.125,0,5,1,5.00,0,0.13,3.90,0.000,0.8,0.166
22,박성빈,키움,0.125,0,3,2,1.50,0,0.50,2.78,0.000,0.2,0.131
24,김웅빈,키움,0.103,0,4,8,0.50,0,0.21,4.65,0.000,0.1,0.121
25,임지열,키움,0.102,1,13,16,0.81,0,0.44,4.25,0.061,1.4,0.136
26,박주홍,키움,0.095,1,5,7,0.71,0,0.29,4.22,0.048,0.3,0.114
27,이승원,키움,0.053,0,4,7,0.57,0,0.14,3.45,0.000,-1.1,0.058
28,김병휘,키움,-,0,0,0,-,0,-,-,-,0.0,0.0
28,김선기,키움,-,0,0,0,-,0,-,-,-,0.0,0.0
28,김수환,키움,0.000,0,2,0,-,0,0.00,5.67,0.000,-0.3,0.0
28,김연주,키움,-,0,0,0,-,0,-,-,-,0.0,0.0
28,김윤하,키움,-,0,0,0,-,0,-,-,-,0.0,0.0
28,김재웅,키움,-,0,0,0,-,0,-,-,-,0.0,0.0
28,문성현,키움,-,0,0,0,-,0,-,-,-,0.0,0.0
28,박준형,키움,0.000,0,1,1,1.00,0,0.00,3.20,0.000,-0.5,0.0
28,송지후,키움,0.000,0,1,0,-,0,-,1.00,0.000,-0.1,0.0
28,신준우,키움,-,0,0,0,-,0,-,-,-,0.0,0.0
28,양지율,키움,-,0,0,0,-,0,-,-,-,0.0,0.0
28,주승우,키움,-,0,0,0,-,0,-,-,-,0.0,0.0
