순위,선수명,팀명,타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,(1.8x출루율+장타율)/4
1,강성우,롯데,0.500,0,0,1,0.00,0,-,2.00,0.000,0.1,0.35
2,레이예스,롯데,0.360,38,109,87,1.25,9,0.50,3.84,0.155,72.8,0.309
3,나승엽,롯데,0.312,31,58,62,0.94,4,0.75,4.16,0.180,49.8,0.307
4,이정훈,롯데,0.309,7,25,15,1.67,1,0.61,4.13,0.086,12.2,0.271
5,황성빈,롯데,0.307,13,74,53,1.40,1,0.56,3.78,0.108,40.1,0.268
6,손호영,롯데,0.303,24,50,56,0.89,2,0.34,3.29,0.209,34.1,0.288
7,고승민,롯데,0.299,27,72,82,0.88,3,0.58,3.96,0.151,46.1,0.275
8,윤동희,롯데,0.295,33,99,87,1.14,2,0.63,4.25,0.134,56.1,0.275
9,전준우,롯데,0.282,27,66,68,0.97,2,0.63,3.74,0.204,40.4,0.283
10,박승욱,롯데,0.266,20,57,59,0.97,3,0.36,3.93,0.110,35.3,0.252
11,이학주,롯데,0.263,6,9,17,0.53,0,0.14,4.19,0.126,11.7,0.241
12,한동희,롯데,0.257,2,6,11,0.55,1,0.11,3.56,0.057,2.4,0.204
13,정훈,롯데,0.255,21,55,57,0.96,4,0.57,3.98,0.181,30.4,0.258
14,최항,롯데,0.248,4,36,30,1.20,2,0.32,4.12,0.039,10.5,0.21
15,정보근,롯데,0.231,3,23,26,0.88,0,0.10,3.52,0.088,6.1,0.191
16,김민석,롯데,0.203,4,21,19,1.11,1,0.11,3.43,0.068,3.5,0.181
17,김동혁,롯데,0.200,1,5,2,2.50,0,0.40,4.06,0.133,1.8,0.216
17,김민성,롯데,0.200,7,12,27,0.44,1,0.56,4.20,0.157,8.9,0.234
17,장두성,롯데,0.200,0,7,4,1.75,0,0.60,3.72,0.000,3.0,0.212
20,유강남,롯데,0.191,8,50,36,1.39,0,0.36,3.84,0.132,12.7,0.205
21,오선진,롯데,0.188,1,3,3,1.00,0,0.29,3.70,0.063,2.0,0.22
22,노진혁,롯데,0.183,3,20,27,0.74,0,0.45,3.95,0.037,6.1,0.178
23,손성빈,롯데,0.183,8,23,29,0.79,1,0.29,4.14,0.172,7.6,0.2
24,이주찬,롯데,0.174,2,7,3,2.33,1,0.11,3.75,0.174,1.3,0.181
25,서동욱,롯데,0.143,1,2,6,0.33,0,0.00,3.80,0.071,0.4,0.144
25,신윤후,롯데,0.143,0,5,10,0.50,1,0.33,4.25,0.000,0.2,0.133
27,김원중,롯데,-,0,0,0,-,0,-,-,-,0.0,0.0
27,백두산,롯데,0.000,0,0,0,-,0,0.00,4.00,0.000,-0.1,0.0
27,이선우,롯데,-,0,0,0,-,0,-,-,-,0.0,0.0
27,이호준,롯데,-,0,0,0,-,0,-,6.00,-,0.3,0.45
27,정대선,롯데,0.000,0,0,0,-,0,0.00,4.00,0.000,-0.2,0.0
27,추재현,롯데,-,0,0,0,-,0,-,-,-,0.2,0.0
