순위,선수명,팀명,경기,도루시도,도루허용,도루저지,도루성공률,주루사,견제사
1,김지찬,삼성,135,46,42,4,91.3,1,2
2,구자욱,삼성,128,17,13,4,76.5,10,1
3,류지혁,삼성,99,15,11,4,73.3,4,1
4,김영웅,삼성,125,11,9,2,81.8,1,0
4,이성규,삼성,121,11,9,2,81.8,1,0
6,김재상,삼성,35,4,4,0,100,1,0
6,김헌곤,삼성,116,6,4,2,66.7,1,0
6,박병호,삼성,119,4,4,0,100,1,0
6,안주형,삼성,81,6,4,2,66.7,2,0
10,강민호,삼성,135,3,3,0,100,7,0
10,김성윤,삼성,31,4,3,1,75.0,0,0
12,김재혁,삼성,34,4,2,2,50.0,2,0
12,김현준,삼성,78,2,2,0,100,1,0
12,이재현,삼성,108,3,2,1,66.7,2,0
15,맥키넌,삼성,72,1,1,0,100,2,0
15,윤정빈,삼성,68,4,1,3,25.0,0,0
17,강한울,삼성,18,0,0,0,-,0,0
17,공민규,삼성,12,0,0,0,-,0,0
17,김대우,삼성,1,0,0,0,-,0,0
17,김도환,삼성,1,0,0,0,-,0,0
17,김동엽,삼성,8,0,0,0,-,0,0
17,김동진,삼성,30,0,0,0,-,0,0
17,김민수,삼성,9,0,0,0,-,0,0
17,김재성,삼성,10,0,0,0,-,0,0
17,김재윤,삼성,3,0,0,0,-,0,0
17,김태훈,삼성,12,0,0,0,-,0,0
17,김태훈,삼성,1,0,0,0,-,0,0
17,김호진,삼성,25,0,0,0,-,1,0
17,디아즈,삼성,28,0,0,0,-,1,0
17,류승민,삼성,5,0,0,0,-,0,0
17,양도근,삼성,15,0,0,0,-,0,0
17,양우현,삼성,7,0,0,0,-,0,0
17,오승환,삼성,2,0,0,0,-,0,0
17,육선엽,삼성,1,0,0,0,-,0,0
17,이병헌,삼성,94,0,0,0,-,1,0
17,이상민,삼성,1,0,0,0,-,0,0
17,이창용,삼성,8,0,0,0,-,0,0
17,전병우,삼성,57,1,0,1,0.0,0,0
17,최지광,삼성,1,0,0,0,-,0,0
17,카데나스,삼성,7,1,0,1,0.0,0,0
