순위,선수명,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의4구,사구,삼진,병살타,장타율,출루율,출루율+장타율,멀티히트,득점권타율,대타타율
1,에레디아,SSG,0.360,136,591,541,82,195,31,1,21,291,118,0,9,28,3,13,73,12,0.538,0.399,0.937,59,0.428,0.0
2,정준재,SSG,0.307,88,240,215,40,66,8,5,1,87,23,3,0,19,0,3,49,3,0.405,0.371,0.776,16,0.351,0.385
3,박성한,SSG,0.301,137,564,489,78,147,24,0,10,201,67,3,6,64,3,2,86,11,0.411,0.380,0.791,42,0.302,0.167
4,최정,SSG,0.291,129,550,468,93,136,27,2,37,278,107,0,7,55,1,20,114,10,0.594,0.384,0.978,39,0.284,0.0
5,추신수,SSG,0.281,78,302,253,40,71,14,1,5,102,37,2,6,37,0,4,68,2,0.403,0.373,0.776,20,0.286,0.125
6,이지영,SSG,0.279,123,432,398,45,111,11,1,5,139,50,7,2,18,0,7,35,10,0.349,0.320,0.669,30,0.269,0.182
7,박지환,SSG,0.276,76,249,228,33,63,9,2,4,88,21,3,3,12,0,3,61,3,0.386,0.317,0.703,17,0.246,0.182
8,최지훈,SSG,0.275,125,543,483,89,133,22,7,11,202,49,6,2,50,0,2,71,5,0.418,0.345,0.763,39,0.245,0.2
9,오태곤,SSG,0.275,117,288,247,43,68,16,0,9,111,36,6,3,31,2,1,73,4,0.449,0.355,0.804,12,0.291,0.167
10,고명준,SSG,0.250,106,366,340,33,85,13,0,11,131,45,0,0,25,0,1,90,4,0.385,0.303,0.688,14,0.313,0.0
11,하재훈,SSG,0.248,107,317,290,40,72,19,0,10,121,36,2,5,18,0,2,90,5,0.417,0.292,0.709,18,0.177,0.0
12,조형우,SSG,0.242,19,38,33,4,8,0,0,0,8,4,0,0,1,0,4,6,0,0.242,0.342,0.584,2,0.364,0.0
13,정현승,SSG,0.241,23,31,29,1,7,0,0,1,10,4,0,0,2,0,0,6,0,0.345,0.290,0.635,1,0.333,0.333
14,최준우,SSG,0.240,18,34,25,2,6,2,0,0,8,5,0,0,9,0,0,8,0,0.320,0.441,0.761,1,0.25,0.0
15,한유섬,SSG,0.235,132,523,464,64,109,29,0,24,210,87,1,3,46,3,9,142,2,0.453,0.314,0.767,28,0.26,0.167
16,김성현,SSG,0.227,71,167,141,21,32,3,1,1,40,15,5,1,16,0,4,28,7,0.284,0.321,0.605,9,0.25,0.667
17,신범수,SSG,0.222,11,29,27,4,6,3,0,0,9,2,0,0,1,0,1,5,0,0.333,0.276,0.609,1,0.2,0.5
18,김민식,SSG,0.208,45,126,106,10,22,5,0,1,30,10,4,0,16,0,0,33,2,0.283,0.311,0.594,7,0.214,0.0
19,강진성,SSG,0.185,16,31,27,4,5,0,0,0,5,2,1,0,3,0,0,5,0,0.185,0.267,0.452,0,0.5,0.286
20,안상현,SSG,0.171,37,75,70,3,12,1,0,0,13,2,1,0,4,0,0,14,0,0.186,0.216,0.402,1,0.2,0.0
20,최경모,SSG,0.171,50,50,35,12,6,0,0,0,6,0,7,0,8,0,0,7,2,0.171,0.326,0.497,0,0.2,0.0
22,최상민,SSG,0.167,43,13,12,9,2,2,0,0,4,1,0,0,0,0,1,5,0,0.333,0.231,0.564,0,0.0,0.0
23,전의산,SSG,0.088,34,63,57,3,5,0,0,1,8,3,0,1,5,0,0,15,3,0.140,0.159,0.299,0,0.0,0.091
24,김찬형,SSG,0.000,5,9,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.000,0.000,0.000,0,0.0,0.0
24,김창평,SSG,0.000,6,9,7,1,0,0,0,0,0,0,0,0,2,0,0,4,0,0.000,0.222,0.222,0,0.0,0.0
24,류효승,SSG,0.000,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0.0,0.0
24,문승원,SSG,0.000,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.0,0.0
24,박민호,SSG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
24,이로운,SSG,-,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
24,조병현,SSG,-,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
24,채현우,SSG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
24,최민창,SSG,0.000,7,3,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.0,0.0
24,한두솔,SSG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
24,현원회,SSG,0.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.0,0.0
