순위,선수명,팀명,경기,도루시도,도루허용,도루저지,도루성공률,주루사,견제사
1,최지훈,SSG,116,37,32,5,86.5,2,0
2,오태곤,SSG,93,22,18,4,81.8,0,1
3,박성한,SSG,114,12,10,2,83.3,3,1
4,정준재,SSG,64,13,8,5,61.5,2,0
4,하재훈,SSG,82,8,8,0,100,1,0
6,박지환,SSG,54,10,7,3,70.0,3,0
7,이지영,SSG,96,7,6,1,85.7,0,0
7,최경모,SSG,50,9,6,3,66.7,0,0
9,최정,SSG,104,6,5,1,83.3,4,0
9,추신수,SSG,69,6,5,1,83.3,2,0
11,에레디아,SSG,109,7,4,3,57.1,5,0
12,김성현,SSG,56,2,2,0,100,0,0
13,고명준,SSG,88,5,1,4,20.0,0,1
13,김창평,SSG,6,1,1,0,100,0,0
13,안상현,SSG,29,2,1,1,50.0,0,0
16,강진성,SSG,16,0,0,0,-,0,0
16,김민식,SSG,42,0,0,0,-,1,0
16,김찬형,SSG,5,0,0,0,-,0,0
16,류효승,SSG,1,0,0,0,-,0,0
16,문승원,SSG,6,0,0,0,-,0,0
16,박민호,SSG,1,0,0,0,-,0,0
16,이로운,SSG,3,0,0,0,-,0,0
16,전의산,SSG,32,1,0,1,0.0,0,0
16,정현승,SSG,13,0,0,0,-,1,0
16,조병현,SSG,3,0,0,0,-,0,0
16,조형우,SSG,14,0,0,0,-,0,0
16,최민창,SSG,7,0,0,0,-,0,0
16,최상민,SSG,18,1,0,1,0.0,0,0
16,최준우,SSG,15,0,0,0,-,0,0
16,한두솔,SSG,1,0,0,0,-,0,0
16,한유섬,SSG,107,1,0,1,0.0,0,0
