순위,선수명,팀명,타율,타수,안타,2루타,3루타,홈런,타점,볼넷,사구,삼진,병살타,타순
3,한유섬,SSG,0.233,103,24,7,0,4,16,6,2,37,0,4번
4,강진성,SSG,0.000,2,0,0,0,0,0,0,0,0,0,4번
4,오태곤,SSG,0.000,1,0,0,0,0,0,0,0,1,0,4번
4,정현승,SSG,0.000,1,0,0,0,0,0,0,0,0,0,4번
4,최경모,SSG,-,0,0,0,0,0,0,0,0,0,0,4번
4,최상민,SSG,0.000,1,0,0,0,0,0,0,0,0,0,4번
4,추신수,SSG,0.000,1,0,0,0,0,0,0,0,0,0,4번
1,최상민,SSG,0.5,2,1,1,0,0,0,0,1,1,0,5번
2,박성한,SSG,0.474,19,9,1,0,1,7,5,0,1,1,5번
3,에레디아,SSG,0.388,49,19,4,0,1,5,2,0,9,1,5번
4,이지영,SSG,0.3,20,6,1,0,0,2,1,0,1,1,5번
5,전의산,SSG,0.25,4,1,0,0,0,0,1,0,2,0,5번
6,하재훈,SSG,0.241,29,7,3,0,0,5,2,1,11,1,5번
7,한유섬,SSG,0.224,228,51,11,0,13,46,25,5,74,2,5번
8,추신수,SSG,0.2,15,3,2,0,0,2,2,0,4,1,5번
9,고명준,SSG,0.193,57,11,2,0,0,2,5,0,17,0,5번
10,오태곤,SSG,0.182,11,2,0,0,0,2,2,0,5,1,5번
11,강진성,SSG,0.0,1,0,0,0,0,0,0,0,0,0,5번
11,김민식,SSG,0.0,1,0,0,0,0,0,0,0,1,0,5번
11,김창평,SSG,0.0,1,0,0,0,0,0,0,0,1,0,5번
11,류효승,SSG,0.0,2,0,0,0,0,0,0,0,0,0,5번
11,문승원,SSG,0.0,1,0,0,0,0,0,0,0,1,0,5번
11,정준재,SSG,0.0,3,0,0,0,0,0,0,0,1,0,5번
1,박지환,SSG,0.556,9,5,0,0,0,2,0,0,1,0,6번
2,한유섬,SSG,0.333,6,2,0,0,2,4,2,0,2,0,6번
3,하재훈,SSG,0.314,35,11,1,0,2,4,3,0,10,1,6번
4,이지영,SSG,0.290,100,29,2,0,1,10,4,2,11,4,6번
5,박성한,SSG,0.285,137,39,5,0,3,17,16,0,29,4,6번
6,고명준,SSG,0.245,49,12,4,0,2,9,2,0,17,2,6번
7,강진성,SSG,0.154,13,2,0,0,0,2,0,0,4,0,6번
8,김민식,SSG,0.125,24,3,0,0,0,1,4,0,10,0,6번
8,전의산,SSG,0.125,8,1,0,0,0,0,0,0,2,0,6번
10,오태곤,SSG,0.111,36,4,1,0,1,4,3,0,12,1,6번
11,김성현,SSG,0.000,8,0,0,0,0,0,0,1,2,1,6번
11,정준재,SSG,0.000,2,0,0,0,0,1,0,0,0,0,6번
11,정현승,SSG,0.000,1,0,0,0,0,0,0,0,0,0,6번
11,최민창,SSG,0.000,1,0,0,0,0,0,0,0,0,0,6번
11,최준우,SSG,-,0,0,0,0,0,0,1,0,0,0,6번
11,최지훈,SSG,0.000,1,0,0,0,0,0,0,0,0,0,6번
11,추신수,SSG,0.000,9,0,0,0,0,0,1,0,4,0,6번
1,최지훈,SSG,0.667,3,2,0,0,1,2,0,0,0,0,7번
2,오태곤,SSG,0.362,47,17,5,0,1,5,4,0,8,0,7번
3,안상현,SSG,0.333,6,2,0,0,0,0,0,0,1,0,7번
4,박지환,SSG,0.308,13,4,1,0,0,1,0,0,1,0,7번
5,고명준,SSG,0.297,128,38,6,0,3,16,6,0,29,2,7번
5,이지영,SSG,0.297,64,19,4,1,1,10,2,0,6,1,7번
7,김민식,SSG,0.280,25,7,1,0,0,2,5,0,5,2,7번
8,강진성,SSG,0.250,4,1,0,0,0,0,2,0,0,0,7번
8,한유섬,SSG,0.250,16,4,1,0,1,2,3,0,3,0,7번
10,하재훈,SSG,0.189,37,7,2,0,1,4,2,0,13,1,7번
11,박성한,SSG,0.184,38,7,1,0,0,3,2,0,10,2,7번
12,정준재,SSG,0.182,11,2,1,0,0,0,0,1,3,0,7번
13,김성현,SSG,0.176,17,3,1,0,0,2,2,0,3,1,7번
14,전의산,SSG,0.059,17,1,0,0,1,1,2,0,4,1,7번
15,김창평,SSG,0.000,2,0,0,0,0,0,2,0,1,0,7번
15,에레디아,SSG,-,0,0,0,0,0,0,1,0,0,0,7번
15,정현승,SSG,0.000,3,0,0,0,0,0,1,0,1,0,7번
15,조형우,SSG,0.000,2,0,0,0,0,0,0,0,1,0,7번
15,최경모,SSG,-,0,0,0,0,0,0,1,0,0,0,7번
15,추신수,SSG,0.000,1,0,0,0,0,0,0,0,1,0,7번
1,강진성,SSG,1.0,1,1,0,0,0,0,0,0,0,0,8번
2,한유섬,SSG,0.75,4,3,1,0,0,5,0,0,0,0,8번
3,박성한,SSG,0.5,4,2,0,0,0,1,1,0,0,0,8번
4,박지환,SSG,0.429,14,6,1,0,0,0,1,0,3,0,8번
5,최지훈,SSG,0.4,10,4,0,0,1,2,1,0,0,0,8번
6,오태곤,SSG,0.353,17,6,0,0,0,1,4,0,4,0,8번
7,조형우,SSG,0.333,3,1,0,0,0,0,0,1,0,0,8번
8,정준재,SSG,0.31,29,9,1,1,0,3,2,0,6,1,8번
9,하재훈,SSG,0.263,57,15,5,0,2,10,4,0,12,1,8번
10,김성현,SSG,0.261,23,6,1,0,0,5,6,0,4,1,8번
11,고명준,SSG,0.25,52,13,1,0,5,12,3,0,14,0,8번
11,안상현,SSG,0.25,8,2,0,0,0,0,2,0,2,0,8번
13,이지영,SSG,0.248,109,27,1,0,1,10,6,2,7,1,8번
14,김민식,SSG,0.224,49,11,4,0,1,7,6,0,12,0,8번
15,최준우,SSG,0.2,5,1,0,0,0,0,1,0,3,0,8번
16,전의산,SSG,0.143,14,2,0,0,0,1,0,0,2,2,8번
17,김찬형,SSG,0.0,3,0,0,0,0,0,0,0,0,0,8번
17,김창평,SSG,0.0,3,0,0,0,0,0,0,0,1,0,8번
17,정현승,SSG,0.0,6,0,0,0,0,1,0,0,3,0,8번
17,최경모,SSG,0.0,1,0,0,0,0,0,0,0,0,0,8번
17,최민창,SSG,0.0,1,0,0,0,0,0,0,0,0,0,8번
17,추신수,SSG,0.0,1,0,0,0,0,0,0,0,0,0,8번
1,김민식,SSG,1.0,1,1,0,0,0,0,1,0,0,0,9번
2,한유섬,SSG,0.667,3,2,1,0,0,2,1,0,1,0,9번
3,고명준,SSG,0.5,6,3,0,0,0,1,2,0,2,0,9번
4,정현승,SSG,0.429,7,3,0,0,0,1,0,0,1,0,9번
5,이지영,SSG,0.375,8,3,1,0,0,3,0,1,1,0,9번
6,최지훈,SSG,0.357,14,5,0,1,0,0,1,0,2,0,9번
7,정준재,SSG,0.348,46,16,1,1,0,5,6,0,14,0,9번
8,박지환,SSG,0.324,74,24,4,2,2,10,5,2,18,0,9번
9,최준우,SSG,0.286,14,4,1,0,0,4,5,0,3,0,9번
10,조형우,SSG,0.261,23,6,0,0,0,4,1,3,3,0,9번
11,오태곤,SSG,0.256,43,11,4,0,1,7,3,1,14,1,9번
12,강진성,SSG,0.25,4,1,0,0,0,0,0,0,1,0,9번
13,김성현,SSG,0.243,37,9,0,0,0,2,2,2,5,2,9번
14,최경모,SSG,0.231,26,6,0,0,0,0,5,0,5,1,9번
15,안상현,SSG,0.143,49,7,1,0,0,2,2,0,11,0,9번
16,하재훈,SSG,0.071,14,1,0,0,0,1,2,0,6,0,9번
17,김찬형,SSG,0.0,3,0,0,0,0,0,0,0,2,0,9번
17,박성한,SSG,0.0,7,0,0,0,0,0,0,0,2,0,9번
17,전의산,SSG,0.0,7,0,0,0,0,1,2,0,4,0,9번
17,최정,SSG,0.0,1,0,0,0,0,0,0,0,1,0,9번
17,추신수,SSG,0.0,2,0,0,0,0,1,2,0,1,0,9번
1,하재훈,SSG,0.357,14,5,1,0,1,2,0,0,5,0,상위(1~2번)
2,에레디아,SSG,0.333,9,3,0,0,1,4,3,0,0,1,상위(1~2번)
3,추신수,SSG,0.328,174,57,9,0,4,26,29,3,47,1,상위(1~2번)
4,박성한,SSG,0.296,186,55,12,0,3,22,28,1,27,3,상위(1~2번)
5,정준재,SSG,0.27,37,10,0,1,1,3,3,0,9,0,상위(1~2번)
6,최지훈,SSG,0.268,429,115,20,6,9,43,44,2,66,5,상위(1~2번)
7,최준우,SSG,0.25,4,1,1,0,0,1,1,0,1,0,상위(1~2번)
8,박지환,SSG,0.235,51,12,2,0,0,3,3,0,17,2,상위(1~2번)
9,오태곤,SSG,0.222,18,4,1,0,0,0,3,0,6,0,상위(1~2번)
10,김성현,SSG,0.176,17,3,0,0,1,2,1,1,4,0,상위(1~2번)
11,강진성,SSG,0.0,2,0,0,0,0,0,1,0,0,0,상위(1~2번)
11,고명준,SSG,0.0,1,0,0,0,0,0,0,1,1,0,상위(1~2번)
11,김찬형,SSG,0.0,2,0,0,0,0,0,0,0,2,0,상위(1~2번)
11,김창평,SSG,0.0,1,0,0,0,0,0,0,0,1,0,상위(1~2번)
11,전의산,SSG,0.0,3,0,0,0,0,0,0,0,0,0,상위(1~2번)
11,최경모,SSG,0.0,6,0,0,0,0,0,0,0,2,0,상위(1~2번)
11,최민창,SSG,0.0,1,0,0,0,0,0,0,0,1,0,상위(1~2번)
11,최상민,SSG,0.0,1,0,0,0,0,0,0,0,1,0,상위(1~2번)
11,한유섬,SSG,0.0,1,0,0,0,0,0,0,0,0,0,상위(1~2번)
1,김성현,SSG,0.667,3,2,0,0,0,1,2,0,0,0,중심(3~5번)
2,박성한,SSG,0.4,35,14,2,0,1,9,7,0,3,1,중심(3~5번)
3,에레디아,SSG,0.356,416,148,24,1,13,87,19,11,57,10,중심(3~5번)
4,최상민,SSG,0.333,3,1,1,0,0,0,0,1,1,0,중심(3~5번)
5,최정,SSG,0.292,363,106,21,1,31,85,46,19,89,8,중심(3~5번)
6,이지영,SSG,0.286,21,6,1,0,0,2,1,0,1,1,중심(3~5번)
7,하재훈,SSG,0.254,59,15,4,0,1,8,2,1,20,1,중심(3~5번)
8,전의산,SSG,0.25,4,1,0,0,0,0,1,0,2,0,중심(3~5번)
9,한유섬,SSG,0.227,331,75,18,0,17,62,32,7,111,2,중심(3~5번)
10,추신수,SSG,0.217,23,5,2,0,1,4,2,1,6,1,중심(3~5번)
11,고명준,SSG,0.193,57,11,2,0,0,2,5,0,17,0,중심(3~5번)
12,박지환,SSG,0.143,7,1,0,0,0,2,2,0,2,1,중심(3~5번)
12,오태곤,SSG,0.143,14,2,0,0,0,2,3,0,7,1,중심(3~5번)
14,정준재,SSG,0.125,8,1,0,0,0,1,2,0,1,0,중심(3~5번)
15,강진성,SSG,0.0,3,0,0,0,0,0,0,0,0,0,중심(3~5번)
15,김민식,SSG,0.0,1,0,0,0,0,0,0,0,1,0,중심(3~5번)
15,김찬형,SSG,0.0,1,0,0,0,0,0,0,0,0,0,중심(3~5번)
15,김창평,SSG,0.0,1,0,0,0,0,0,0,0,1,0,중심(3~5번)
15,류효승,SSG,0.0,2,0,0,0,0,0,0,0,0,0,중심(3~5번)
15,문승원,SSG,0.0,1,0,0,0,0,0,0,0,1,0,중심(3~5번)
15,정현승,SSG,0.0,2,0,0,0,0,0,0,0,0,0,중심(3~5번)
15,최경모,SSG,0.0,2,0,0,0,0,0,2,0,0,1,중심(3~5번)
1,최지훈,SSG,0.393,28,11,0,1,2,4,2,0,2,0,하위(6~9번)
2,한유섬,SSG,0.379,29,11,3,0,3,13,6,0,6,0,하위(6~9번)
3,박지환,SSG,0.355,110,39,6,2,2,13,6,2,23,0,하위(6~9번)
4,정준재,SSG,0.307,88,27,3,2,0,9,8,1,23,1,하위(6~9번)
5,고명준,SSG,0.281,235,66,11,0,10,38,13,0,62,4,하위(6~9번)
6,이지영,SSG,0.278,281,78,8,1,3,33,12,5,25,6,하위(6~9번)
7,오태곤,SSG,0.266,143,38,10,0,3,17,14,1,38,2,하위(6~9번)
8,최준우,SSG,0.263,19,5,1,0,0,4,7,0,6,0,하위(6~9번)
9,박성한,SSG,0.258,186,48,6,0,3,21,19,0,41,6,하위(6~9번)
10,조형우,SSG,0.250,28,7,0,0,0,4,1,4,4,0,하위(6~9번)
11,하재훈,SSG,0.238,143,34,8,0,5,19,11,0,41,3,하위(6~9번)
12,강진성,SSG,0.227,22,5,0,0,0,2,2,0,5,0,하위(6~9번)
13,김민식,SSG,0.222,99,22,5,0,1,10,16,0,27,2,하위(6~9번)
13,최경모,SSG,0.222,27,6,0,0,0,0,6,0,5,1,하위(6~9번)
15,김성현,SSG,0.212,85,18,2,0,0,9,10,3,14,5,하위(6~9번)
16,정현승,SSG,0.176,17,3,0,0,0,2,1,0,5,0,하위(6~9번)
17,안상현,SSG,0.175,63,11,1,0,0,2,4,0,14,0,하위(6~9번)
18,전의산,SSG,0.087,46,4,0,0,1,3,4,0,12,3,하위(6~9번)
19,김찬형,SSG,0.000,6,0,0,0,0,0,0,0,2,0,하위(6~9번)
19,김창평,SSG,0.000,5,0,0,0,0,0,2,0,2,0,하위(6~9번)
19,에레디아,SSG,-,0,0,0,0,0,0,1,0,0,0,하위(6~9번)
19,최민창,SSG,0.000,2,0,0,0,0,0,0,0,0,0,하위(6~9번)
19,최정,SSG,0.000,1,0,0,0,0,0,0,0,1,0,하위(6~9번)
19,추신수,SSG,0.000,13,0,0,0,0,1,3,0,6,0,하위(6~9번)
