순위,선수명,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의4구,사구,삼진,병살타,장타율,출루율,출루율+장타율,멀티히트,득점권타율,대타타율
1,에레디아,SSG,0.358,126,549,503,74,180,29,1,17,262,107,0,9,25,3,12,69,12,0.521,0.395,0.916,55,0.428,0.0
2,신범수,SSG,0.333,6,16,15,3,5,3,0,0,8,1,0,0,0,0,1,2,0,0.533,0.375,0.908,1,0.143,1.0
3,정준재,SSG,0.299,79,208,187,35,56,5,4,1,72,18,2,0,17,0,2,48,1,0.385,0.364,0.749,13,0.319,0.3
4,최정,SSG,0.293,119,506,426,85,125,23,2,35,257,97,0,7,53,1,20,104,10,0.603,0.391,0.994,35,0.283,0.0
5,박지환,SSG,0.293,67,225,205,30,60,9,2,2,79,18,3,2,12,0,3,54,3,0.385,0.338,0.723,16,0.28,0.25
6,이지영,SSG,0.284,113,395,366,42,104,11,1,4,129,47,5,2,16,0,6,31,8,0.352,0.323,0.675,28,0.284,0.182
7,박성한,SSG,0.284,127,525,455,72,129,23,0,9,179,59,3,6,60,3,1,82,10,0.393,0.364,0.757,36,0.273,0.167
8,추신수,SSG,0.282,77,301,252,40,71,14,1,5,102,37,2,6,37,0,4,68,2,0.405,0.375,0.780,20,0.286,0.143
9,오태곤,SSG,0.274,109,263,226,36,62,14,0,8,100,32,4,3,29,2,1,67,4,0.442,0.355,0.797,9,0.26,0.167
10,최지훈,SSG,0.273,116,523,465,86,127,21,7,11,195,47,6,2,48,0,2,68,5,0.419,0.342,0.761,37,0.235,0.0
11,고명준,SSG,0.258,98,344,322,32,83,13,0,11,129,44,0,0,21,0,1,85,4,0.401,0.305,0.706,14,0.319,0.0
12,하재훈,SSG,0.253,99,295,269,37,68,17,0,9,112,33,2,5,17,0,2,81,5,0.416,0.297,0.713,18,0.181,0.0
13,최준우,SSG,0.240,18,34,25,2,6,2,0,0,8,5,0,0,9,0,0,8,0,0.320,0.441,0.761,1,0.25,0.0
14,김성현,SSG,0.235,66,157,132,20,31,3,1,1,39,15,5,1,15,0,4,24,7,0.295,0.329,0.624,9,0.25,0.667
15,조형우,SSG,0.233,17,35,30,4,7,0,0,0,7,4,0,0,1,0,4,5,0,0.233,0.343,0.576,2,0.3,0.0
16,한유섬,SSG,0.232,122,481,426,58,99,27,0,22,192,82,1,3,43,3,8,132,2,0.451,0.313,0.764,25,0.277,0.167
17,정현승,SSG,0.231,20,28,26,0,6,0,0,0,6,3,0,0,2,0,0,5,0,0.231,0.286,0.517,1,0.333,0.333
18,김민식,SSG,0.208,45,126,106,10,22,5,0,1,30,10,4,0,16,0,0,33,2,0.283,0.311,0.594,7,0.214,0.0
19,강진성,SSG,0.185,16,31,27,4,5,0,0,0,5,2,1,0,3,0,0,5,0,0.185,0.267,0.452,0,0.5,0.286
20,안상현,SSG,0.174,33,74,69,2,12,1,0,0,13,2,1,0,4,0,0,14,0,0.188,0.219,0.407,1,0.2,0.0
21,최경모,SSG,0.171,50,50,35,12,6,0,0,0,6,0,7,0,8,0,0,7,2,0.171,0.326,0.497,0,0.2,0.0
22,최상민,SSG,0.125,33,9,8,6,1,1,0,0,2,0,0,0,0,0,1,3,0,0.250,0.222,0.472,0,0.0,0.0
23,전의산,SSG,0.088,34,63,57,3,5,0,0,1,8,3,0,1,5,0,0,15,3,0.140,0.159,0.299,0,0.0,0.091
24,김찬형,SSG,0.000,5,9,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.000,0.000,0.000,0,0.0,0.0
24,김창평,SSG,0.000,6,9,7,1,0,0,0,0,0,0,0,0,2,0,0,4,0,0.000,0.222,0.222,0,0.0,0.0
24,류효승,SSG,0.000,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0.0,0.0
24,문승원,SSG,0.000,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.0,0.0
24,박민호,SSG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
24,이로운,SSG,-,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
24,조병현,SSG,-,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
24,채현우,SSG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
24,최민창,SSG,0.000,7,3,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.0,0.0
24,한두솔,SSG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
24,현원회,SSG,0.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.0,0.0
