순위,선수명,팀명,타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,(1.8x출루율+장타율)/4
1,박영빈,NC,0.500,2,0,0,-,0,0.00,4.50,0.500,1.6,0.475
2,박건우,NC,0.344,37,69,91,0.76,6,0.61,3.69,0.198,65.0,0.32
3,박민우,NC,0.340,28,76,93,0.82,3,0.71,3.96,0.115,69.0,0.305
4,김수윤,NC,0.333,0,0,1,0.00,0,0.33,4.00,0.000,1.0,0.276
4,김한별,NC,0.333,1,7,5,1.40,0,0.13,4.29,0.033,4.3,0.277
6,천재환,NC,0.308,8,17,27,0.63,0,0.53,3.86,0.143,16.0,0.29
7,손아섭,NC,0.291,23,110,63,1.75,6,0.26,3.79,0.113,43.4,0.246
8,서호철,NC,0.289,22,100,89,1.12,3,0.39,3.84,0.098,48.4,0.258
9,데이비슨,NC,0.287,50,61,106,0.58,7,0.32,3.85,0.316,79.8,0.314
10,권희동,NC,0.286,27,97,95,1.02,7,1.07,4.49,0.128,62.8,0.285
11,최정원,NC,0.271,2,24,9,2.67,1,0.63,4.38,0.029,10.3,0.253
12,박세혁,NC,0.259,7,19,28,0.68,1,0.30,3.92,0.083,12.8,0.236
13,김휘집,NC,0.243,31,64,118,0.54,3,0.36,4.11,0.162,45.6,0.244
14,박시원,NC,0.226,5,25,25,1.00,1,0.41,3.99,0.094,11.3,0.22
15,한석현,NC,0.217,0,7,4,1.75,0,0.14,4.00,0.000,0.8,0.18
16,김주원,NC,0.212,17,49,83,0.59,2,0.40,4.09,0.104,36.4,0.23
17,오영수,NC,0.200,3,3,16,0.19,0,0.33,4.24,0.300,5.0,0.244
18,김성욱,NC,0.197,21,63,100,0.63,3,0.38,4.02,0.168,33.3,0.223
18,김형준,NC,0.197,22,43,68,0.63,6,0.34,4.23,0.172,35.8,0.227
20,박한결,NC,0.185,8,10,14,0.71,0,0.21,4.01,0.338,9.5,0.245
21,도태훈,NC,0.182,3,29,28,1.04,1,0.76,4.31,0.030,9.3,0.206
22,김세훈,NC,0.000,0,2,0,-,0,0.50,4.40,0.000,0.0,0.09
22,김영규,NC,-,0,0,0,-,0,-,-,-,0.0,0.0
22,김재열,NC,-,0,0,0,-,0,-,-,-,0.0,0.0
22,류진욱,NC,-,0,0,0,-,0,-,-,-,0.0,0.0
22,송명기,NC,-,0,0,0,-,0,-,-,-,0.0,0.0
22,송승환,NC,0.000,0,2,1,2.00,0,0.00,3.25,0.000,-0.4,0.0
22,한재승,NC,-,0,0,0,-,0,-,-,-,0.0,0.0
