순위,선수명,팀명,포지션,경기수,수비이닝,수비승리기여도,평균대비수비득점기여
1,김주원,NC,유격수,80,602.0,1.935,20.83
2,박민우,NC,2루수,64,524.0,1.211,13.03
3,김형준,NC,포수,72,581.0,0.696,7.49
4,손아섭,NC,우익수,20,130.2,0.487,5.24
4,김휘집,NC,3루수,21,141.0,0.487,5.24
6,권희동,NC,좌익수,78,558.2,0.485,5.22
7,최정원,NC,중견수,18,60.1,0.284,3.05
8,김성욱,NC,중견수,67,495.0,0.242,2.61
9,도태훈,NC,1루수,32,95.0,0.114,1.22
10,한석현,NC,좌익수,7,11.2,0.111,1.2
11,박세혁,NC,포수,44,207.0,0.11,1.18
12,권희동,NC,중견수,7,38.0,0.106,1.14
13,오영수,NC,1루수,10,49.2,0.098,1.05
14,박시원,NC,중견수,17,119.0,0.065,0.7
15,도태훈,NC,2루수,18,87.0,0.062,0.67
16,김수윤,NC,1루수,3,12.0,0.051,0.55
17,도태훈,NC,3루수,13,45.2,0.031,0.33
18,김세훈,NC,2루수,1,7.0,0.026,0.28
19,박영빈,NC,좌익수,4,8.0,0.023,0.24
20,최정원,NC,좌익수,1,2.0,0.015,0.16
21,김휘집,NC,유격수,18,123.2,0.005,0.06
22,김한별,NC,2루수,6,9.0,-0.01,-0.1
23,박시원,NC,우익수,1,8.0,-0.034,-0.36
24,김성욱,NC,좌익수,11,26.1,-0.038,-0.41
25,김수윤,NC,3루수,1,2.0,-0.049,-0.53
26,김세훈,NC,유격수,5,8.1,-0.069,-0.74
27,손아섭,NC,좌익수,9,65.0,-0.084,-0.91
28,서호철,NC,3루수,74,598.0,-0.1,-1.07
29,천재환,NC,좌익수,9,25.0,-0.102,-1.1
30,서호철,NC,2루수,15,68.1,-0.132,-1.43
31,천재환,NC,중견수,10,46.2,-0.156,-1.68
32,한석현,NC,우익수,12,29.1,-0.172,-1.85
33,박건우,NC,중견수,3,15.0,-0.178,-1.91
34,한석현,NC,중견수,3,14.0,-0.189,-2.04
35,김한별,NC,유격수,11,53.0,-0.203,-2.18
36,권희동,NC,우익수,6,35.1,-0.24,-2.58
37,김성욱,NC,우익수,17,49.2,-0.242,-2.61
38,최정원,NC,2루수,16,92.2,-0.296,-3.19
39,박한결,NC,좌익수,16,91.1,-0.327,-3.52
40,천재환,NC,우익수,16,44.0,-0.4,-4.31
41,박건우,NC,우익수,63,491.0,-0.567,-6.1
42,데이비슨,NC,1루수,76,631.1,-0.986,-10.61
50,김영규,NC,투수,37,39.1,nan,nan
50,한재승,NC,투수,34,30.0,nan,nan
50,류진욱,NC,투수,20,17.0,nan,nan
50,김재열,NC,투수,48,48.0,nan,nan
50,송명기,NC,투수,22,27.1,nan,nan
50,김한별,NC,3루수,2,1.1,nan,nan
50,도태훈,NC,유격수,1,1.0,nan,nan
